SMILES,Molecule Name,Log_Caco_Papp_AB
CN1CCC(Cn2cc(Nc3cc(-c4cccnc4)ccn3)cn2)CC1,E-0014487,-5.401209493236885
Cn1cc(-c2ccc(Cl)nc2)c2cc(OC3CNC3)ccc21,E-0014488,-5.269217724333611
Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0014489,-5.686132779630847
c1cncc(-c2cccc(Nc3cccc(-c4cn[nH]c4)n3)n2)c1,E-0014490,-4.995248844408999
Cc1cc(-c2cccc(Nc3cccc(-c4cccnc4)n3)n2)[nH]n1,E-0014491,-5.521433504406157
CNCCOc1ccc(-c2ccc3ncncc3c2)c(N)c1,E-0014492,-4.867420152340263
c1cc2ccc(-c3ccc(OCCN(C4CC4)C4CC4)cc3)cc2cn1,E-0014493,-5.966576244513051
CC(=O)Nc1ccnc(Nc2cccc(-c3cccnc3)n2)c1,E-0014494,-4.824198367151721
CC(=O)Nc1cncc(Nc2cccc(-c3cccnc3)n2)c1,E-0014495,-5.647817481888637
CC(=O)Nc1cc(Nc2cccc(-c3cccnc3)n2)ccn1,E-0014496,-4.823041019413092
CC(=O)Nc1cccc(Nc2cccc(-c3cccc(F)c3)n2)n1,E-0014497,-5.640164517660112
CC(=O)Nc1cccc(Nc2cc(-c3cccc(F)c3)ccn2)n1,E-0014498,-5.686132779630847
NC(=O)Cc1cc(Nc2cc(-c3cccnc3)ccn2)ccn1,E-0014499,-5.815308569182402
NC(=O)Cc1cc(Nc2cc(-c3cccc(F)c3)ccn2)ccn1,E-0014500,-5.176525770829699
O=C(O)Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014501,-5.384049948343599
CN(c1cc(-c2cccnc2)ccn1)c1ccnn1CC1CCNCC1,E-0014502,-5.910094888560602
CN(c1cc(-c2cccc(F)c2)ccn1)c1ccnn1CC1CCNCC1,E-0014503,-5.6020599913279625
c1cncc(-c2ccnc(Nc3ccc(CN4CCCCC4)cc3)c2)c1,E-0014504,-4.848630149752539
c1cncc(-c2cccc(Nc3ccc(CN4CCCCC4)cc3)n2)c1,E-0014505,-4.8996294548824375
c1cc2cc(n1)CCCOc1ccc(cc1)Nc1nccc(n1)OCC2,E-0014506,-4.978810700930062
c1cc2cc(n1)CCCOc1ccc(cc1)Nc1ccnc(n1)OCC2,E-0014507,-4.610833915635467
CN1CCC(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,E-0014508,-5.617982957425132
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc(C3CC3)nc2)CC1,E-0014509,-4.892111974817201
COc1cccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)n1,E-0014510,-5.18111458540599
Cc1[nH]nc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)c1Cl,E-0014511,-4.708631149548418
O=C(c1n[nH]c2cccnc12)N1CCC(n2cnc3cc(Cl)ccc32)CC1,E-0014512,-5.6439741428068775
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2cncc(C(F)(F)F)c2)CC1,E-0014513,-4.928117992693875
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(C(F)(F)F)c2)CC1,E-0014514,-5.105130343254747
O=C(c1n[nH]c2cc(-c3ncccn3)ccc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014515,-4.749579997691106
O=C(c1n[nH]c2cc(-c3ccccn3)ccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014516,-5.982966660701219
O=C(c1n[nH]c2cc(-c3ccccn3)ccc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014517,-5.462180904926726
O=C(c1n[nH]c2cc(-c3ccccn3)ccc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014518,-4.935167780261426
O=C(c1cccc2cn[nH]c12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014519,-5.2076083105017466
O=C(c1cccc2cn[nH]c12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014520,-4.7500682433658055
O=C(c1cccc2cn[nH]c12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014521,-4.567030709125595
O=C(c1cccc2[nH]ncc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014522,-5.122053048370812
O=C(c1cccc2[nH]ncc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014523,-4.771599641296995
O=C(c1cccc2[nH]ncc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014524,-4.873543886568196
O=C(c1ccc2[nH]ncc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014525,-4.772370350428991
O=C(c1ccc2[nH]ncc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014526,-4.8407336689065055
O=C(c1ccc2c(c1)CNC2)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014527,-5.0695604052333
O=C(c1cccc2nc[nH]c12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014528,-4.852014679316195
O=C(c1cccc2nc[nH]c12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014529,-5.112945621949043
O=C(c1cccc2cc[nH]c12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014530,-4.956244873031321
O=C(c1cccc2cc[nH]c12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014531,-4.614930223668066
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1Cl,E-0014532,-4.785951320588058
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1=O,E-0014533,-4.314258261397736
O=c1c2[nH]c3cccc(OC(F)(F)F)c3c2ccn1CCCN1CCCCC1,E-0014534,-4.792904459580782
Cn1c2cc(O)ncc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0014535,-5.623423042943488
c1ccc(CNc2nc(OCCN3CCCCC3)ccc2-c2ncccn2)cc1,E-0014536,-4.737311655698304
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCC1CCN1,E-0014537,-4.99097425791309
CN(c1cccc(-c2cccc(S(C)(=O)=O)c2)n1)c1ccn(CC(N)=O)n1,E-0014538,-4.587203571283457
N#CCc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014539,-4.580209413893638
O=C1NCCSc2c1sc1ccc(OC3CNC3)cc21,E-0014540,-5.261219441515631
C[C@@H](CN(C)C)NC(=O)Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014541,-5.384049948343599
COC[C@@H](C)NC(=O)Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014542,-4.493089274448482
NC(=O)Cc1cccc(Nc2cccc(-c3cnsc3)n2)n1,E-0014543,-4.568636235841013
NC(=O)Cc1cccc(Nc2cccc(-c3ccnnc3)n2)n1,E-0014544,-5.638272163982407
CN1CCC(Cn2nccc2N(C)c2cccc(-c3cccnc3)n2)CC1,E-0014545,-4.778585762157661
CN1CCC(Cn2nccc2Nc2cccc(-c3cccnc3)n2)CC1,E-0014546,-5.510041520575165
CN(c1cccc(-c2cccnc2)n1)c1ccnn1CC1CCNCC1,E-0014547,-5.7121982700697735
CN(c1cccc(-c2cccc(F)c2)n1)c1nccn1CC1CCNCC1,E-0014548,-5.696803942579511
NC(=O)Cc1cc(Nc2nccc(-c3cccnc3)n2)ccn1,E-0014549,-5.169411331314856
FC1(F)CN(CCc2ccc(Nc3ccn(-c4ccccn4)n3)cc2)C1,E-0014550,-5.020907099361674
Fc1cccc(-c2cccc(Nc3ccc(CN4CCCCC4)cc3)n2)c1,E-0014551,-5.795880017344075
Fc1cccc(-c2ccnc(Nc3ccc(CN4CCCCC4)cc3)c2)c1,E-0014552,-5.554395796726403
CC(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)n1,E-0014553,-4.451856362565154
CC(=O)Nc1cccc(Nc2cc(-c3cccnc3)ccn2)n1,E-0014554,-4.570893991667304
c1cc2ccc(-c3ccc(OCCN4CCOCC4)cc3)cc2cn1,E-0014555,-4.905528871358356
CN1CCN(Cc2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)CC1,E-0014556,-5.728158393463501
CN1CCN(Cc2ccc(Nc3cc(-c4cccc(F)c4)ccn3)cc2)CC1,E-0014557,-5.688246138944246
c1cnc2ccc(-c3ccc(CCN4CCC4)cc3)cc2c1,E-0014558,-4.576754126063192
c1cnc2cc(-c3ccc(CCN4CCC4)cc3)ccc2c1,E-0014559,-4.834162375309872
O=C(c1n[nH]c2cccnc12)N1CCN([C@H](c2cncc(Cl)c2)C(F)(F)F)CC1,E-0014561,-5.242603971206976
O=C(c1n[nH]c2cccnc12)N1CCN([C@@H](c2cncc(Cl)c2)C(F)(F)F)CC1,E-0014562,-5.062983892535185
O=c1cc(-c2ccccc2)nc(NCc2cncc(Cl)c2)[nH]1,E-0014563,-5.261219441515631
O=c1nc(-c2ccccc2)cc(NCc2cncc(Cl)c2)[nH]1,E-0014564,-5.774690718274137
O=C(c1cc(-c2ccccc2F)[nH]n1)N1CCC(n2cnc3cc(Cl)ccc32)CC1,E-0014565,-5.436518914605589
Cc1[nH]nc(C(=O)N2CCC(n3cnc4cc(Cl)ccc43)CC2)c1C(F)(F)F,E-0014566,-5.671620396561262
O=C(c1cccc2ccc(=O)[nH]c12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014567,-4.871923987331285
O=C(c1cccc2ccc(=O)[nH]c12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014568,-4.739213331345024
O=C(c1n[nH]c2ccc(-c3ncccn3)cc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014569,-5.978810700930062
O=C(c1n[nH]c2ccc(-c3ncccn3)cc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014570,-5.392544976785332
O=C(c1n[nH]c2ccc(-c3ncccn3)cc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014571,-4.962175249411658
O=C(c1n[nH]c2cc(-c3ncccn3)ccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014572,-5.991399828238082
O=C(c1n[nH]c2cc(-c3ncccn3)ccc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014573,-5.156144577376839
O=C(c1cccc2ccc(=O)[nH]c12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014574,-4.738975166007602
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccccc4OC)[nH]n3)CC2)c1,E-0014575,-5.084072788302884
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccc(F)cc4OC)[nH]n3)CC2)c1,E-0014576,-5.082494490447454
COc1cncc(OC2CCN(C(=O)c3n[nH]c4ccccc34)CC2)c1,E-0014577,-4.673254620434678
COc1cncc(OC2CCN(C(=O)c3n[nH]c4cccnc34)CC2)c1,E-0014578,-5.536107011014093
COc1cnc2cc3c(=O)n(CCCN4CCCCC4)ccn3c2c1,E-0014579,-4.702677285794698
CN1CCC[C@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1=O,E-0014580,-4.3733517315259895
O=c1c2[nH]c3cc(O)ncc3c2ccn1CCCN1CCCCC1,E-0014581,-5.924453038607469
CCOc1cc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c2cn1,E-0014582,-4.737786294523583
N#CCCc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014583,-4.703115524461453
O=C1NCCSc2c1sc1ccc(OCC3CNC3)cc21,E-0014584,-5.832682665251824
NC(=O)Cn1cnc(Nc2cccc(-c3cccnc3)n2)c1,E-0014585,-5.787812395596042
NC(=O)Cc1cccc(Nc2cccc(-c3ccns3)n2)n1,E-0014586,-4.623788149717328
NC(=O)Cc1cccc(Nc2cccc(-c3cccnc3)c2F)n1,E-0014587,-4.831797253157369
NC(=O)CCc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014588,-5.24184537803261
NC(=O)COc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014589,-4.860750782428393
CNC(=O)Cc1cc(Nc2nccc(-c3cccnc3)n2)ccn1,E-0014590,-5.61261017366127
CNC(=O)Cc1cccc(Nc2nccc(-c3cccnc3)n2)n1,E-0014591,-4.867740310468956
NC(=O)Cc1cccc(Nc2nccc(-c3cccc(F)c3)n2)c1,E-0014592,-4.920456992597094
O=C1CCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014593,-4.907630300370879
NC(=O)Cc1cccc(Nc2ccn(-c3ccccn3)n2)c1,E-0014594,-4.820448208834812
NC(=O)Cc1cccc(Nc2ccn(-c3ccccn3)n2)n1,E-0014595,-4.80799040734633
CNC(=O)Cc1cccc(Nc2cc(-c3cccnc3)ccn2)n1,E-0014596,-5.038578905933552
c1cc2ccc(-c3ccc(CCN4CCC4)cc3)cc2cn1,E-0014597,-4.92299567320665
c1ncc2cc(-c3ccc(CCN4CCC4)cc3)ccc2n1,E-0014598,-4.531357331608489
CN(c1cccc(CC(N)=O)c1)c1nccc(-c2cccnc2)n1,E-0014599,-4.805208242278075
CNC(=O)Cc1cccc(N(C)c2nccc(-c3cccnc3)n2)c1,E-0014600,-4.718058066559175
CNC(=O)Cc1cccc(Nc2nccc(-c3cccnc3)n2)c1,E-0014601,-4.93704216591549
COc1cccnc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n[nH]1,E-0014602,-4.835944708106548
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)nc1,E-0014603,-4.790753151246626
COc1ccccc1-c1cc(C(=O)N2CCC(n3cnc4cc(Cl)ccc43)CC2)n[nH]1,E-0014604,-5.534617148551582
Cn1cnc2ccc(OC3CCN(C(=O)c4n[nH]c5cccnc45)CC3)cc21,E-0014605,-5.910094888560602
Cc1[nH]nc(C(=O)N2CCC(Oc3ccc4ncn(C)c4c3)CC2)c1C(F)(F)F,E-0014606,-5.590066876668706
Cc1[nH]nc(C(=O)N2CCC(Oc3ccc4ncn(C)c4c3)CC2)c1Cl,E-0014607,-5.562249437179612
O=C(c1ccc2ccc(=O)[nH]c2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014608,-4.871600731282194
O=C(c1ccc2ccc(=O)[nH]c2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014609,-5.47755576649368
O=C(c1ccc2ccc(=O)[nH]c2c1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014610,-5.159266765388193
c1cnc2c(-c3ccc(OC4CCN(C5CC5)CC4)cc3)n[nH]c2c1,E-0014611,-4.7677664788852665
O=C(c1[nH]ncc1-c1ccc2ncccc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014612,-5.540607512240769
COc1cncc(OC2CCN(C(=O)c3n[nH]c(C)c3C(F)(F)F)CC2)c1,E-0014613,-4.963371104637839
COc1cncc(OC2CCN(C(=O)c3n[nH]c(C)c3Cl)CC2)c1,E-0014614,-4.863279432843593
Clc1cncc(CNc2cc(-c3ccccc3)nc(NC3CCOCC3)n2)c1,E-0014615,-4.961777361631282
Clc1cncc(CNc2cc(-c3ccccc3)nc(N3CCOCC3)n2)c1,E-0014616,-5.539102157243452
COC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ccccc45)C[C@H]3C)cn2)C1,E-0014617,-5.053547734986926
COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ccccc45)C[C@H]3C)cn2)C1,E-0014618,-5.289036881004725
O=C(NCCCN1CCCCC1)c1ccnc2c1[nH]c1cc(Cl)ncc12,E-0014619,-5.00788851221305
CCOc1cc2c(cn1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0014620,-4.770062314092066
Cn1cc(Cn2ccc3c4ccc(Cl)cc4n(C)c3c2=O)ccc1=O,E-0014621,-4.64994590642097
O=C1NCCSc2c1sc1ccc(OCCN3CCCCC3)cc21,E-0014623,-4.4780777551165
CN1CCN(CCCOc2ccc3sc4c(c3c2)SCCNC4=O)CC1,E-0014624,-4.750801642608887
c1cc2ccc(-c3ccc(OCCNC4CC4)cc3)cc2cn1,E-0014626,-5.09366495819491
c1cncc(-c2cccc(Nc3cccc(C4CCNCC4)n3)n2)c1,E-0014627,-5.496209316942819
NC(=O)Cc1cccc(Nc2nccc(-c3cccc(F)c3)n2)n1,E-0014628,-5.610833915635467
O=C1CCCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014629,-4.96738123914928
NC(=O)Cc1ccc(Nc2ccn(-c3ccccn3)n2)nc1,E-0014630,-4.985059650207064
NC(=O)Cc1ccc(Nc2ccn(-c3ccccn3)n2)cc1,E-0014631,-4.651695136951839
Fc1cccc(-c2ccnc(Nc3ccc(CN4CCN(C5CC5)CC4)cc3)n2)c1,E-0014632,-5.375717904164332
CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1=O,E-0014633,-4.919373513078194
CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)C(=O)C1,E-0014634,-4.789413975094844
c1cc(-c2ccc3cnncc3c2)ccc1CCN1CCC1,E-0014635,-4.498940737782249
Fc1cccc(-c2ccnc(Nc3ccc(CCN4CCC4)cc3)n2)c1,E-0014636,-5.000869458712629
Fc1cccc(-c2ccnc(Nc3ccc(CCN4CCC4)cc3)c2)c1,E-0014637,-5.484126156288321
CNC(=O)Cc1cccc(N(C)c2cc(-c3cccnc3)ccn2)n1,E-0014638,-4.587707490676953
CN(c1cc(-c2cccnc2)ccn1)c1cccc(CC(N)=O)n1,E-0014639,-4.572513890904214
c1cc2ccc(-c3cnn(CCC4CNC4)c3)cc2cn1,E-0014640,-5.667561540084395
c1cc2ccc(-c3cnn(CCN4CCC4)c3)cc2cn1,E-0014641,-4.557206774060231
Nc1cc(OCCN2CCCCC2)ccc1-c1cc(-c2ccncc2)ccn1,E-0014642,-4.746661994673894
O=C(c1n[nH]c2ccccc12)N1CCC(O[C@H]2CN3CCC2CC3)CC1,E-0014644,-5.6020599913279625
Cc1ccc(COc2cc(-c3ccccc3)[nH]c(=O)c2)cc1,E-0014645,-5.647817481888637
COc1cncnc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n[nH]1,E-0014646,-4.960982678002588
O=C(c1n[nH]c2cnc(-c3ccccn3)cc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014647,-5.309803919971486
O=C(c1n[nH]c2cc(-c3ccccn3)cnc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014648,-5.459670525209126
Cn1cnc2ccc(OC3CCN(C(=O)c4cc(-c5ccccc5F)[nH]n4)CC3)cc21,E-0014649,-5.060480747381382
Oc1cc(C2CCN(C3CC3)CC2)ccc1-c1n[nH]c2cccnc12,E-0014650,-5.079354998593212
O=C(c1n[nH]c2ccccc12)N1[C@@H]2CC[C@H]1C[C@H](OC1CCN(C3CC3)CC1)C2,E-0014651,-4.642446280256919
COc1ccccc1-c1cc(C(=O)N2[C@@H]3CC[C@H]2C[C@H](OC2CCN(C4CC4)CC2)C3)n[nH]1,E-0014652,-4.754981129262247
COc1ccc(Nc2cncc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014653,-5.363512103646634
COc1ccc(Oc2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014654,-4.752272167090277
CCc1cncc(OC2CCN(C(=O)c3n[nH]c4cccnc34)CC2)c1,E-0014655,-5.443697499232713
O=C(c1n[nH]c2cccnc12)N1CC[C@@H](Oc2cncc(Cl)c2)C1,E-0014656,-5.2076083105017466
O=C(c1n[nH]c2cccnc12)N1CC[C@H](Oc2cncc(Cl)c2)C1,E-0014657,-5.403402904373539
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(N2CCOCC2)CC1,E-0014658,-5.640164517660112
O=C(NCCCN1CCCCC1)c1ccnc2c1[nH]c1cc(Cl)ccc12,E-0014659,-4.648977147415876
COc1ccc2c([nH]c3c(=O)n(CCCN4CCCCC4)ccc32)c1C(F)(F)F,E-0014660,-4.627824713884936
Cn1c2ccc(OCCn3cc(C#N)c(Cl)n3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0014661,-4.937418015771837
Nc1nc(OCCN2CCCCC2)ccc1-c1ncccn1,E-0014662,-4.44189169836945
O=C(O)c1ccnc2c1[nH]c1cc(Cl)ncc12,E-0014663,-5.954677021213342
COc1ccc(N2CCC(OC3CC3)CC2)cc1-c1n[nH]c2cccnc12,E-0014665,-4.380384994257193
O=C(c1n[nH]c2ccc(=O)[nH]c12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014666,-4.79317412396815
O=C(c1n[nH]c2ccc(Cl)nc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014667,-5.645891560852599
O=C(c1n[nH]c2cncnc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014668,-5.661543506395395
COc1cc(OC2CCN(C3CC3)CC2)ccc1-c1n[nH]c2cccnc12,E-0014669,-4.527682453683158
O=C(c1n[nH]c2ccccc12)N1[C@@H]2CC[C@H]1C[C@@H](OC1CCN(C3CC3)CC1)C2,E-0014670,-4.566390156676282
COc1ccccc1-c1cc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](OC2CCN(C4CC4)CC2)C3)n[nH]1,E-0014671,-4.716698771296451
COc1ccc(N(C)c2nccc(NCCc3ccncc3)n2)cc1,E-0014672,-4.604324214730064
C=Cc1cncc(OC2CCN(C(=O)c3n[nH]c4cccnc34)CC2)c1,E-0014673,-5.448550002027125
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(C3CC3)c2)CC1,E-0014674,-5.447331783887807
COc1cncc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,E-0014675,-4.890084136976206
c1nc2ccc(-c3c[nH]nc3CN3CCC(N4CCOCC4)CC3)cc2s1,E-0014676,-4.839831707041488
CCc1cncc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)n1,E-0014677,-4.619426996933113
O=C(c1n[nH]cc1C#Cc1ccccn1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014678,-5.3223930472795065
O=C(c1n[nH]cc1C#Cc1cncnc1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014679,-5.058985756294431
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCN(Cc3ccc(Cl)c(F)c3)CC2)[nH]n1,E-0014680,-5.549750891680639
Cn1cc(C#Cc2cncs2)c(C(=O)N2CCN(Cc3cncc(Cl)c3)CC2)n1,E-0014681,-4.70245833218184
CNc1cc(OC)ncc1-c1cc(C(=O)N2CCN(Cc3cncc(Cl)c3)CC2)on1,E-0014682,-4.9396799713117145
NC(=O)Cc1cccc(Nc2cncc(-c3cccnc3)n2)n1,E-0014684,-5.549750891680639
NC(=O)C(F)(F)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,E-0014685,-4.615825861192967
Nc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2cccnc2)ccn1,E-0014686,-4.608711951404702
c1ncc2cc(-c3cnn(CCN4CCC4)c3)ccc2n1,E-0014687,-4.587707490676953
c1ccc(-n2ccc(Nc3ccc(CCN4CCC4)cc3)n2)nc1,E-0014688,-4.775985188627136
c1ccc(-n2ccc(Nc3ccc(CCCCN4CCCC4)cc3)n2)nc1,E-0014689,-5.053056729302175
CN(c1cccc(CC(N)=O)n1)c1nccc(-c2cccc(F)c2)n1,E-0014690,-4.5932895413902095
CNC(=O)Cc1cccc(Nc2cccc(-c3cccc(F)c3)n2)n1,E-0014691,-4.952725132615821
FC1(F)CCN(Cc2ccc(Nc3cccc(-c4cccnc4)n3)nc2)CC1,E-0014692,-5.090979145788844
c1cncc(-c2cccc(Nc3ccc(CN4CCCCC4)cn3)n2)c1,E-0014693,-4.725149679983336
O=C1CCCCN1Cc1ccc(Nc2nccc(-c3cccc(F)c3)n2)cc1,E-0014694,-5.302770657240282
COCCNC(=O)c1cccc(-c2ccc3ccncc3c2)c1,E-0014695,-4.678194516142461
COCCC(=O)Nc1cccc(-c2ccc3ccncc3c2)c1,E-0014696,-5.239577516576788
COCCC(=O)Nc1ccc(-c2ccc3ccncc3c2)cc1,E-0014697,-4.801068130067791
FC1(F)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014698,-5.224025668870631
FC1(F)CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014699,-5.586700235918748
NC(=O)Cn1ccc(Nc2cccc(-c3cccc(S(N)(=O)=O)c3)n2)n1,E-0014700,-5.716698771296451
CC[C@@H](C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014701,-4.7146677723561154
CC[C@H](C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014702,-4.678608721688311
COc1c(F)ccc2cc3c(=O)n(CCCN4CCCCC4)ccn3c12,E-0014712,-4.554240163511369
NC(=O)Nc1nc(OCCN2CCCCC2)ccc1-c1ncccn1,E-0014713,-4.465212641370508
COc1c(Cl)ccc2cc3c(=O)n(CCCN4CCCCC4)ccn3c12,E-0014714,-4.600845666041783
COc1ccnc(-c2ccc(OCCN3CCCCC3)nc2NCc2ccccc2)n1,E-0014715,-5.548213564475709
COc1ccc2c(c1)[nH]c1c(C(=O)O)ccnc12,E-0014716,-5.642065152999546
CC(=O)N[C@@H](C)COc1ccc(N)c(-c2cc(-c3ccncc3)ccn2)c1,E-0014718,-4.722390785695909
C[C@H](N)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,E-0014719,-5.130181792020672
CC(=O)N[C@@H](C)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,E-0014720,-4.933674074637962
CC(=O)N[C@H](C)COc1ccc(N)c(-c2cc(-c3ccncc3)ccn2)c1,E-0014721,-4.593630164530732
C[C@@H](N)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,E-0014722,-4.893469146177619
CC(=O)N[C@H](C)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,E-0014723,-4.761702932124607
Nc1ccc(OC2CNC2)cc1-c1cc(-c2ccncc2)ccn1,E-0014724,-5.3788237182249645
Nc1ccc(OCC2CNC2)cc1-c1cc(-c2ccncc2)ccn1,E-0014725,-5.767003889607846
CC(=O)N[C@@H](C)COc1ccc2sc3c(c2c1)SCCNC3=O,E-0014726,-5.129596094720973
C[C@H](N)COc1ccc2sc3c(c2c1)SCCNC3=O,E-0014727,-5.101823516502323
c1cncc(-c2cccc(Nc3cccc4cc(OC5CNC5)ccc34)n2)c1,E-0014728,-5.636388020107856
c1cncc(-c2cccc(Nc3cccc(CCN4CCC4)n3)n2)c1,E-0014729,-4.752763450493236
c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)cn3)n2)c1,E-0014730,-4.581864501574768
O=C1NCCN1c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014731,-4.590912630552165
O=C1CCCN1CCCOc1ccc(Nc2ccn(-c3ccccn3)n2)cc1,E-0014732,-4.629301907424424
CN(c1ccc(CCN2CCC2)cc1)c1nccc(-c2cccc(F)c2)n1,E-0014733,-5.360513510731414
FC1(F)CN(CCn2cc(-c3ccc4ccncc4c3)cn2)C1,E-0014734,-4.412625827926934
c1cc2ccc(-c3cnn(CCN4CCCCC4)c3)cc2cn1,E-0014735,-4.817870785947002
c1cc2ccc(-c3cnn(CCN4CCOCC4)c3)cc2cn1,E-0014736,-4.444421927227045
c1ncc2cc(-c3cnn(CCC4CNC4)c3)ccc2n1,E-0014737,-5.628932137728263
